ts_ms,fast_vwap,slow_vwap,vwap_color
1709121600000,57372.8398,54027.5664,green
1709136000000,58842.1641,55469.9453,green
1709150400000,59080.8516,55742.625,green
1709164800000,59236.3242,55920.168,green
1709179200000,59547.9297,56229.5977,green
1709193600000,59782.2109,56460.2227,green
1709208000000,60025.6523,56705.0469,green
1709222400000,60206.4805,56965.4062,green
1709236800000,60285.5859,57101.4961,green
1709251200000,60306.6172,57140.4492,green
1709265600000,60333.5391,57182.3359,green
1709280000000,60397.3008,57261.7656,green
1709294400000,60492.2422,57388.3789,green
1709308800000,60563.4141,57472.6719,green
1709323200000,60680.1211,57585.0664,green
1709337600000,60723.5117,57631.5195,green
1709352000000,60767.2969,57681.5352,green
1709366400000,60801.1992,57722.7734,green
1709380800000,60839.8164,57769.9727,green
1709395200000,60862.5977,57795.2227,green
1709409600000,60887.0156,57821.4648,green
1709424000000,60905.4883,57842.2383,green
1709438400000,60945.2891,57893.3398,green
1709452800000,60968.0742,57921.25,green
1709467200000,61062.2461,58004.3516,green
1709481600000,61146.5039,58068.1523,green
1709496000000,61253.1523,58140.3906,green
1709510400000,61657.2461,58417.0039,green
1709524800000,61777.9414,58498.1562,green
1709539200000,62296.3164,58804.4102,green
1709553600000,62926.2148,59196.3906,green
1709568000000,63579.4727,59611.8164,green
1709582400000,64231.6797,60050.5781,green
1709596800000,64569.5234,60292.7461,green
1709611200000,64928.5234,60710.2461,green
1709625600000,65072.5312,60901.8086,green
1709640000000,65543.1484,61407.3047,green
1709654400000,64776.8398,61544.1133,green
1709668800000,64606.0039,61627.1445,green
1709683200000,64555.9062,61664.1719,green
1709697600000,64634.582,61784.8125,green
1709712000000,64810.4961,61946.2422,green
1709726400000,64992.4453,62183.1953,green
1709740800000,65060.043,62252.3633,green
1709755200000,65094.3086,62292.9844,green
1709769600000,65118.5469,62330.0312,green
1709784000000,65144.0352,62362.0742,green
1709798400000,65222.2695,62432.7656,green
1709812800000,65367.4609,62551.6445,green
1709827200000,65464.2227,62625.4453,green
1709841600000,65529.2539,62679.375,green
1709856000000,65561.8906,62707.418,green
1709870400000,65606.5938,62742.2188,green
1709884800000,65650.8594,62772.8477,green
1709899200000,66189.5859,63119.9453,green
1709913600000,66438.7578,63335.543,green
1709928000000,66571.8906,63439.8477,green
1709942400000,66601.3281,63465.0938,green
1709956800000,66630.8906,63488.1172,green
1709971200000,66667.1484,63516.1641,green
1709985600000,66702.1172,63541.8398,green
1710000000000,66723.9766,63558.0078,green
1710014400000,66737.8047,63567.3555,green
1710028800000,66929.0859,63677.5156,green
1710043200000,67067.3672,63752.1328,green
1710057600000,67255.6953,63852.8711,green
1710072000000,67403.0469,63944.3008,green
1710086400000,67464.0469,63980.4531,green
1710100800000,67567.0938,64057.6758,green
1710115200000,67659.5078,64190.6875,green
1710129600000,68125.5234,64464.1953,green
1710144000000,68794.1016,64849.1641,green
1710158400000,69278.8047,65168.625,green
1710172800000,69468.2812,65301.9336,green
1710187200000,69548.8125,65358.4375,green
1710201600000,69654.7031,65440.1523,green
1710216000000,69759.6641,65519.5234,green
1710230400000,69847.375,65585.7188,green
1710244800000,70215.2969,65909.6016,green
1710259200000,70304.7891,66218.7422,green
1710273600000,70347.7344,66290.0469,green
1710288000000,70407.4531,66353.0625,green
1710302400000,70576.9375,66489.1016,green
1710316800000,70788.3594,66645.8594,green
1710331200000,71046.1875,66915.9297,green
1710345600000,71159.6719,67018.6562,green
1710360000000,71218.9141,67071.6016,green
1710374400000,71271.6875,67119.2188,green
1710388800000,71468.6562,67290.2266,green
1710403200000,71527.4141,67347.4844,green
1710417600000,71534.4375,67544.3359,green
1710432000000,71257.375,67669.2188,green
1710446400000,71235.9609,67725.5469,green
1710460800000,70885.2969,67802.9609,green
1710475200000,70672.8125,67810.0703,green
1710489600000,70304.5781,67792.1641,green
1710504000000,70207.8438,67797.1875,green
1710518400000,70126.3438,67827.25,green
1710532800000,70059.2266,67846.2812,green
1710547200000,70036.7969,67864.375,green
1710561600000,70023.5,67870.6719,green
1710576000000,69951.1328,67878.9141,green
1710590400000,69868.6484,67882.6953,green
1710604800000,69654.5391,67870,green
1710619200000,69191.7734,67798.5391,green
1710633600000,69001.7891,67768.4766,green
1710648000000,68754.1641,67723.0625,green
1710662400000,68644.375,67706.8906,green
1710676800000,68593.3438,67704.4453,green
1710691200000,68584.8672,67709.7109,green
1710705600000,68579.6953,67715.9141,green
1710720000000,68515.4844,67715.7812,green
1710734400000,68505.2109,67722.875,green
1710748800000,68476.7812,67727.2344,green
1710763200000,68391.7422,67723.5781,green
1710777600000,68319.5156,67715.7109,green
1710792000000,68292.4297,67714.1172,green
1710806400000,68055.4297,67672.2109,green
1710820800000,67661.5,67582.0859,green
1710835200000,67110.5703,67435.9688,red
1710849600000,66817.1094,67349.1641,red
1710864000000,66665.2422,67297.7188,red
1710878400000,66327.7031,67191.5,red
1710892800000,66074.1953,67108.6562,red
1710907200000,65817.9609,67021.4141,red
1710921600000,65716.8438,66982.5312,red
1710936000000,65591.1953,66929.9453,red
1710950400000,65468.875,66851.0156,red
1710964800000,65610.8828,66859.4609,red
1710979200000,65691.9062,66862.8281,red
1710993600000,65742.1641,66862.2578,red
1711008000000,65792.9375,66864.7344,red
1711022400000,65871.5547,66863.5469,red
1711036800000,65860.7969,66842.0547,red
1711051200000,65836.2344,66824.4062,red
1711065600000,65834.25,66815.8984,red
1711080000000,65849.1875,66810.9141,red
1711094400000,65790.0938,66783.5391,red
1711108800000,65507.375,66682.4375,red
1711123200000,65399.793,66641.1328,red
1711137600000,65289.582,66599.625,red
1711152000000,65229.2891,66574.6562,red
1711166400000,65194.7734,66554.9375,red
1711180800000,65171.7617,66538.5547,red
1711195200000,65159.8398,66517.7891,red
1711209600000,65165.8867,66500.9219,red
1711224000000,65132.3047,66482.2734,red
1711238400000,65107.6016,66469.8359,red
1711252800000,65086.9453,66458.4453,red
1711267200000,65088.5195,66447.7734,red
1711281600000,65128.125,66436.8203,red
1711296000000,65160.5039,66424.2812,red
1711310400000,65317.9531,66433.0469,red
1711324800000,65442.4805,66441.9375,red
1711339200000,65548.5234,66450.4766,red
1711353600000,65645.0781,66457.8594,red
1711368000000,66284.1953,66560.625,red
1711382400000,66865.9688,66683.2344,green
1711396800000,67176.5078,66758.0234,green
1711411200000,67285.1484,66785.2969,green
1711425600000,67542.2266,66850.1719,green
1711440000000,67711.7734,66894.8906,green
1711454400000,68051.7656,66997.6406,green
1711468800000,68163.6641,67037.9062,green
1711483200000,68234.7422,67063.5547,green
1711497600000,68340.8203,67099.1016,green
1711512000000,68425.2734,67130.1953,green
1711526400000,68517.9219,67164.8438,green
1711540800000,68854.7109,67341.8828,green
1711555200000,68850.5312,67368.7656,green
1711569600000,68867.7891,67387.5547,green
1711584000000,68889.2969,67406.4766,green
1711598400000,68946.75,67436.5234,green
1711612800000,69054.5703,67482.9844,green
1711627200000,69312.6406,67592.7969,green
1711641600000,69410.4531,67641.4219,green
1711656000000,69446.7656,67659.8203,green
1711670400000,69482.2109,67679.5625,green
1711684800000,69513.1016,67705.4609,green
1711699200000,69560,67747.5156,green
1711713600000,69574.8359,67808.3516,green
1711728000000,69574.3125,67824.4219,green
1711742400000,69578.5938,67833.4219,green
1711756800000,69588.3047,67843.8203,green
1711771200000,69599.6016,67854.0312,green
1711785600000,69614.6094,67865.7891,green
1711800000000,69623,67872.1094,green
1711814400000,69636.1406,67883.7344,green
1711828800000,69640.4766,67895.0547,green
1711843200000,69650.6719,67906.4531,green
1711857600000,69675.7812,67921.625,green
1711872000000,69698.0938,67933.3906,green
1711886400000,69743.0625,67954.8594,green
1711900800000,69831.375,67988.6953,green
1711915200000,69907.5547,68016.3438,green
1711929600000,69971.5938,68045.0312,green
1711944000000,69936.1016,68097.0781,green
1711958400000,69907.9453,68115.5156,green
1711972800000,69729.5156,68140.1875,green
1711987200000,69686.8359,68157.3125,green
1712001600000,69687.9688,68173.9375,green
1712016000000,69065.5078,68124.625,green
1712030400000,68802.5312,68086.0859,green
1712044800000,68393.8516,68008.8047,green
1712059200000,67969.6562,67911.5859,green
1712073600000,67806.6953,67870.3438,red
1712088000000,67718.1953,67847.4062,red
1712102400000,67573.9766,67808.9531,red
1712116800000,67525.1094,67795.0312,red
1712131200000,67434.8125,67769.1328,red
1712145600000,67342.1328,67741.0312,red
1712160000000,67275.8516,67720.8984,red
1712174400000,67241.8203,67710.6953,red
1712188800000,67180.3203,67692.6484,red
1712203200000,67097.4688,67667.9141,red
1712217600000,67074.5078,67659.7422,red
1712232000000,67100.6562,67650.5703,red
1712246400000,67303.6016,67678.8359,red
1712260800000,67369.1172,67687.0547,red
1712275200000,67403.9297,67691.0234,red
1712289600000,67376.0547,67678.5,red
1712304000000,67339.6016,67665.2031,red
1712318400000,67370.8516,67662.0234,red
1712332800000,67384.4688,67662.2266,red
1712347200000,67392.9375,67662.4609,red
1712361600000,67406.0391,67663.3125,red
1712376000000,67420.7031,67664.9688,red
1712390400000,67428.1328,67665.5078,red
1712404800000,67447.3047,67667.6797,red
1712419200000,67475.2656,67671.5781,red
1712433600000,67601.6719,67693.2266,red
1712448000000,67720.0391,67715.4141,green
1712462400000,67794.4688,67729.8984,green
1712476800000,67866.2812,67744.0781,green
1712491200000,68011.6406,67774.0391,green
1712505600000,68180.7656,67813.8359,green
1712520000000,68240.9375,67829.8828,green
1712534400000,68316.7422,67849.9219,green
1712548800000,68508.6875,67897.7656,green
1712563200000,69375.2188,68141.9375,green
1712577600000,69715.1406,68267.4531,green
1712592000000,69826.1875,68314.1016,green
1712606400000,69872.4609,68333.6172,green
1712620800000,70000.1875,68396.6641,green
1712635200000,70062.9688,68450.3984,green
1712649600000,70100.6953,68502.1406,green
1712664000000,70011.0391,68553.9766,green
1712678400000,69939.5156,68558.6328,green
1712692800000,69905.8906,68564.5391,green
1712707200000,69786.7656,68586.2422,green
1712721600000,69770.4297,68592.8984,green
1712736000000,69724.9141,68599.9766,green
1712750400000,69477.5625,68592.5312,green
1712764800000,69485.2109,68624.5859,green
1712779200000,69561.7188,68667.8828,green
1712793600000,69603.7969,68689.6016,green
1712808000000,69651.5781,68713.2812,green
1712822400000,69702.2812,68745.9453,green
1712836800000,69759.0391,68793.7891,green
1712851200000,69779.7031,68813.2812,green
1712865600000,69793.8594,68827.4688,green
1712880000000,69824.8203,68844.8203,green
1712894400000,69874.4922,68869.5938,green
1712908800000,69907.0859,68886.7969,green
1712923200000,69896.0234,68914.3125,green
1712937600000,69028.875,68733.5469,green
1712952000000,68943.7109,68711.2344,green
1712966400000,68829.8594,68680.3984,green
1712980800000,68763.8438,68663.0703,green
1712995200000,68733.9609,68655.2656,green
1713009600000,68695.5625,68645.5156,green
1713024000000,68128.0156,68481.1016,red
1713038400000,66420.3047,67807.0391,red
1713052800000,66201.7266,67691.8203,red
1713067200000,66101.0938,67628.4844,red
1713081600000,66031.1484,67583.4766,red
1713096000000,65934.4922,67524.0234,red
1713110400000,65724.5469,67399.1094,red
1713124800000,65672.1406,67343.1328,red
1713139200000,65662.1016,67322.6094,red
1713153600000,65674.2266,67295.5547,red
1713168000000,65699.8438,67279.4688,red
1713182400000,65628.2422,67210.9844,red
1713196800000,65436.7344,67106.1328,red
1713211200000,65340.9961,67054.6094,red
1713225600000,65267.9375,67015.5156,red
1713240000000,65085.5547,66919.6328,red
1713254400000,64898.0977,66819.8359,red
1713268800000,64702.293,66718.9141,red
1713283200000,64572.2891,66645.2031,red
1713297600000,64531.6328,66610.0859,red
1713312000000,64515.5586,66591.0938,red
1713326400000,64479.9766,66559.9375,red
1713340800000,64411.5781,66519.3047,red
1713355200000,63797.6836,66239.4688,red
1713369600000,63461.1992,66061.3906,red
1713384000000,63384.582,66014.7422,red
1713398400000,63332.207,65978.5781,red
1713412800000,63254.5039,65931.25,red
1713427200000,63197.625,65880.3672,red
1713441600000,63186.5508,65809.7266,red
1713456000000,63188.457,65776.6875,red
1713470400000,63198.3516,65758.0234,red
1713484800000,62943.8711,65581.7891,red
1713499200000,63065.1992,65515.9609,red
1713513600000,63207.8633,65500.7109,red
1713528000000,63332.1992,65476.9531,red
1713542400000,63378.1562,65458.5508,red
1713556800000,63397.5977,65433.8945,red
1713571200000,63412.2148,65415.8789,red
1713585600000,63423.7773,65408.875,red
1713600000000,63430.4922,65395.6875,red
1713614400000,63464.6211,65388.2188,red
1713628800000,63539.9336,65382.4844,red
1713643200000,63565.3203,65380.1055,red
1713657600000,63631.1562,65378.2578,red
1713672000000,63668.0391,65376.582,red
1713686400000,63722.0117,65374.9062,red
1713700800000,63773.2656,65372.4531,red
1713715200000,63827.1367,65362.8516,red
1713729600000,63884.3047,65356.5703,red
1713744000000,64029.8281,65358.0195,red
1713758400000,64169.7109,65367.125,red
1713772800000,64253.9141,65372.4375,red
1713787200000,64380.0312,65381.5547,red
1713801600000,64528.2305,65396.2461,red
1713816000000,64677.2422,65414.0586,red
1713830400000,64757.4727,65423.6289,red
1713844800000,64836.7812,65431.8438,red
1713859200000,64887.1797,65436.5625,red
1713873600000,65048.9531,65456.2188,red
1713888000000,65110.7305,65464.4844,red
1713902400000,65160.6211,65470.6797,red
1713916800000,65232.5898,65480.6562,red
1713931200000,65305.3711,65491.1523,red
1713945600000,65387.5352,65503.1094,red
1713960000000,65352.0352,65490.0234,red
1713974400000,65224.8711,65459.6328,red
1713988800000,65150.3281,65440.7148,red
1714003200000,65113.1914,65430.6016,red
1714017600000,65075.2617,65420.7852,red
1714032000000,64974.7734,65395.3086,red
1714046400000,64773.7227,65337.0742,red
1714060800000,64748.9727,65318.8359,red
1714075200000,64745.7188,65309.9766,red
1714089600000,64720.2188,65297.7422,red
1714104000000,64700.3984,65288.2539,red
1714118400000,64680.9883,65278.8203,red
1714132800000,64539.7422,65224.1914,red
1714147200000,64499.3828,65207.9453,red
1714161600000,64480.3516,65199.7344,red
1714176000000,64323.9727,65147.3359,red
1714190400000,64287.0273,65134.7773,red
1714204800000,64262.1719,65126.7773,red
1714219200000,64208.1758,65108.5742,red
1714233600000,64137.8242,65082.2422,red
1714248000000,64118.0078,65074.0234,red
1714262400000,64105.7695,65061.2422,red
1714276800000,64099.8906,65055.4922,red
1714291200000,64074.4453,65043.0547,red
1714305600000,64054.2539,65032.8398,red
1714320000000,64032.1055,65018.4688,red
1714334400000,63921.8516,64975.9219,red
1714348800000,63708.4609,64902.918,red
1714363200000,63550.4531,64843.7539,red
1714377600000,63441.8711,64797.2031,red
1714392000000,63301.7109,64713.6562,red
1714406400000,63279.1133,64691.6289,red
1714420800000,63303.7266,64671.5586,red
1714435200000,63347.5312,64652.8438,red
1714449600000,63343.5039,64639.2383,red
1714464000000,63059.6484,64511.6992,red
1714478400000,62754.4727,64378.5352,red
1714492800000,62277.125,64174.9297,red
1714507200000,62122.7227,64091.2031,red
1714521600000,61986.1641,64016.1133,red
1714536000000,61241.9141,63667.5,red
1714550400000,60624.4336,63342.2344,red
1714564800000,60264.4219,63129.1758,red
1714579200000,59853.9336,62832.4805,red
1714593600000,59736.5508,62734.8711,red
1714608000000,59634.0977,62653.6602,red
1714622400000,59582.5117,62613.5469,red
1714636800000,59504.1055,62534.082,red
1714651200000,59450.3906,62420.5039,red
1714665600000,59444.4688,62387.8047,red
1714680000000,59428.9297,62346.9844,red
1714694400000,59432.3008,62305.1797,red
1714708800000,59428.7734,62274.9531,red
1714723200000,59419.5039,62237.332,red
1714737600000,59711.082,62161.5938,red
1714752000000,59825.8438,62158.2969,red
1714766400000,60048.6484,62171.3672,red
1714780800000,60185.7266,62181.9648,red
1714795200000,60322.3906,62193.5039,red
1714809600000,60689.0078,62241.9414,red
1714824000000,60820.9102,62260.0547,red
1714838400000,60908.8281,62272.1094,red
1714852800000,60997.2031,62284.5117,red
1714867200000,61166.1914,62305.1406,red
1714881600000,61248.2617,62316.1094,red
1714896000000,61310.9297,62324.8164,red
1714910400000,61541.5273,62361.207,red
1714924800000,61637.0078,62376.3438,red
1714939200000,61740.9297,62392.4805,red
1714953600000,61822.7305,62405.3945,red
1714968000000,61937.0234,62424.3789,red
1714982400000,62456.6836,62527.2891,red
1714996800000,62650.8242,62575.5,green
1715011200000,62694.2305,62588.5859,green
1715025600000,62722.0117,62597.1797,green
1715040000000,62774.207,62613.7383,green
1715054400000,62801.4492,62622.1758,green
1715068800000,62896.8125,62651.8477,green
1715083200000,62960.3828,62673.6719,green
1715097600000,62974.1875,62681.0117,green
1715112000000,62952.9492,62679.4805,green
1715126400000,62939.6758,62679.0039,green
1715140800000,62911.1758,62675.4609,green
1715155200000,62878.6758,62670.4766,green
1715169600000,62812.6758,62660,green
1715184000000,62789.1133,62655.9883,green
1715198400000,62634.0273,62621.6875,green
1715212800000,62587.8086,62610.8203,red
1715227200000,62549.3633,62601.8359,red
1715241600000,62429.7305,62573.4219,red
1715256000000,62354.4023,62551.7852,red
1715270400000,62346.8984,62545.793,red
1715284800000,62394.7422,62553.4492,red
1715299200000,62408.5742,62555.5469,red
1715313600000,62440.1055,62561.0391,red
1715328000000,62472.707,62567.0234,red
1715342400000,62300.8555,62518.4531,red
1715356800000,62114.7656,62463.1953,red
1715371200000,62065.0078,62447.4141,red
1715385600000,62041.0117,62439.8359,red
1715400000000,62015.5078,62431.8203,red
1715414400000,61979.3008,62421.1133,red
1715428800000,61940.1523,62408.3789,red
1715443200000,61918.7344,62401.1367,red
1715457600000,61897.6289,62394.9062,red
1715472000000,61885.0352,62391.2734,red
1715486400000,61862.6797,62385.2188,red
1715500800000,61823.8789,62373.6289,red
1715515200000,61808.2031,62367.8945,red
1715529600000,61778.7188,62354.6602,red
1715544000000,61757.6875,62347.0273,red
1715558400000,61707.1484,62328.7695,red
1715572800000,61721.457,62318.0195,red
1715587200000,61899.7812,62333.4531,red
1715601600000,61989.418,62343.4766,red
1715616000000,62083.6055,62356.5234,red
1715630400000,62108.9805,62359.9805,red
1715644800000,62145.0898,62363.7031,red
1715659200000,62128.043,62354.457,red
1715673600000,62109.7812,62348.5117,red
1715688000000,62027.5273,62319.1523,red
1715702400000,61983.0938,62303.4453,red
1715716800000,61971.2773,62298.7656,red
1715731200000,61963.8672,62294.9648,red
1715745600000,61967.3984,62293.1719,red
1715760000000,62019.6055,62296.6602,red
1715774400000,62589.9922,62426.3945,green
1715788800000,63006.2031,62547.1133,green
1715803200000,63208.043,62610.207,green
1715817600000,63363.9141,62660.3984,green
1715832000000,63501.2734,62705.9844,green
1715846400000,63665.4062,62760.1836,green
1715860800000,64064.2188,62915.3008,green
1715875200000,64176.6953,62980.0625,green
1715889600000,64209.2656,62999.0117,green
1715904000000,64268.8398,63029.8789,green
1715918400000,64430.4141,63103.3789,green
1715932800000,64529.8633,63148.6992,green
1715947200000,64893.4375,63314.6992,green
1715961600000,65076.3438,63409.543,green
1715976000000,65148.6445,63448.1133,green
1715990400000,65191.3359,63470.5625,green
1716004800000,65242.5938,63496.8359,green
1716019200000,65340.9805,63544.9414,green
1716033600000,65446.9922,63603.2461,green
1716048000000,65470.4844,63616.3047,green
1716062400000,65504.9609,63634.5664,green
1716076800000,65577.7031,63670.3906,green
1716091200000,65653.8516,63707.2188,green
1716105600000,65858.2422,63808.8984,green
1716120000000,65956.2656,63874.3672,green
1716134400000,65993.7422,63940.1445,green
1716148800000,66002.6328,63961.8555,green
1716163200000,66037.9531,64005.9102,green
1716177600000,66115.6328,64075.2344,green
1716192000000,66192.6562,64136.0312,green
1716206400000,66301.5469,64217.957,green
1716220800000,67156.9141,64665.1367,green
1716235200000,67935.9219,65117.875,green
1716249600000,68302.6719,65349.3281,green
1716264000000,68562.9297,65537.6562,green
1716278400000,68700.2266,65638.6094,green
1716292800000,68888.2031,65825,green
1716307200000,68946.3281,65935.1172,green
1716321600000,68996.5156,66003.3047,green
1716336000000,69036.5312,66052.2344,green
1716350400000,69072.3047,66115.5859,green
1716364800000,69112.0078,66171.8047,green
1716379200000,69207.7188,66283.5781,green
1716393600000,69255.0469,66363.7734,green
1716408000000,69262.75,66428.2578,green
1716422400000,69267.6953,66453.6875,green
1716436800000,69278.6875,66479.3516,green
1716451200000,69312.8047,66533.1406,green
1716465600000,69155.0859,66679.0078,green
1716480000000,69010.2266,66696.2188,green
1716494400000,68774.8359,66738.9141,green
1716508800000,68751.25,66748.3906,green
1716523200000,68680.4062,66757.0391,green
1716537600000,68630.4219,66761.1953,green
1716552000000,68587.3906,66781.0625,green
1716566400000,68601.0938,66822.8203,green
1716580800000,68607.875,66843.2969,green
1716595200000,68612,66858.8359,green
1716609600000,68615.0078,66868.8359,green
1716624000000,68645.6797,66901,green
1716638400000,68663.8516,66925.0547,green
1716652800000,68671.7344,66933.9688,green
1716667200000,68680.6953,66942.0781,green
1716681600000,68695.2266,66958.5,green
1716696000000,68706.4453,66968.2656,green
1716710400000,68725.5078,66984.8672,green
1716724800000,68739.0938,67006.5078,green
1716739200000,68743.5,67019.6562,green
1716753600000,68726.4219,67040.5625,green
1716768000000,68735.2109,67059.625,green
1716782400000,68729.2578,67078.4844,green
1716796800000,68717.4531,67096.8359,green
1716811200000,68877.1562,67180.5,green
1716825600000,68990.9531,67257.9688,green
1716840000000,69022.3203,67287.7656,green
1716854400000,68937.9219,67329.3672,green
1716868800000,68837.5547,67337.9453,green
1716883200000,68796.5078,67354.1484,green
1716897600000,68722.3594,67375.4297,green
1716912000000,68659.6641,67392.5938,green
1716926400000,68647.4922,67403.1094,green
1716940800000,68648.5156,67418.5859,green
1716955200000,68613.0469,67435.8516,green
1716969600000,68567.7109,67440.1953,green
1716984000000,68456.5391,67446.8828,green
1716998400000,68380.0312,67445.5391,green
1717012800000,68342.7578,67446.2891,green
1717027200000,68323.0625,67451.3281,green
1717041600000,68292.6953,67456.9141,green
1717056000000,68235.1797,67461.5469,green
1717070400000,68249.6406,67483.875,green
1717084800000,68341.625,67535.2578,green
1717099200000,68343.4297,67543.9766,green
1717113600000,68349.0234,67551.0938,green
1717128000000,68346.9766,67558.0781,green
1717142400000,68338.4766,67567.9609,green
1717156800000,68222.2891,67581.2734,green
1717171200000,68135.4297,67576.1562,green
1717185600000,68095.4453,67574.5469,green
1717200000000,68082.9922,67574.8594,green
1717214400000,68073.6562,67575.2109,green
1717228800000,68067.75,67575.5,green
1717243200000,68054.6016,67577,green
1717257600000,68046.0234,67577.7109,green
1717272000000,68040.4141,67578.5859,green
1717286400000,68029.6328,67579.9688,green
1717300800000,68023.7031,67580.6094,green
1717315200000,68021.2734,67589.5469,green
1717329600000,68033.3672,67601.4219,green
1717344000000,68007.7344,67603.9531,green
1717358400000,67998.5,67605.4141,green
1717372800000,68030.4844,67621.6406,green
1717387200000,68141.9609,67659.7344,green
1717401600000,68229.4219,67689.5234,green
1717416000000,68575.0312,67823.1719,green
1717430400000,68621.0312,67849.0234,green
1717444800000,68641.8906,67864.3125,green
1717459200000,68662.5156,67878.7031,green
1717473600000,68677.6406,67890.3828,green
1717488000000,68690.7656,67903.8906,green
1717502400000,68913,67999.9141,green
1717516800000,69180.8359,68118.6484,green
1717531200000,69248.2031,68152.5,green
1717545600000,69375.5156,68210.8672,green
1717560000000,69506.3906,68270.625,green
1717574400000,69594.7031,68314.6641,green
1717588800000,69925.2031,68489.5391,green
1717603200000,70114.7891,68607.8906,green
1717617600000,70162.5078,68645.1172,green
1717632000000,70185.9375,68662.9062,green
1717646400000,70214.7109,68685.5859,green
1717660800000,70240.7031,68704.3984,green
1717675200000,70497.4297,68894.1484,green
1717689600000,70580.3906,69091.8906,green
1717704000000,70588.0391,69166.2109,green
1717718400000,70606.875,69202,green
1717732800000,70637.0078,69238.0703,green
1717747200000,70667.2969,69265.2109,green
1717761600000,70813.1953,69447.6797,green
1717776000000,70564.9922,69460.4922,green
1717790400000,70521.8359,69458.2188,green
1717804800000,70509.7656,69458.0625,green
1717819200000,70487.7812,69458.1719,green
1717833600000,70472.9219,69458.1406,green
1717848000000,70455.7656,69457.7812,green
1717862400000,70445.4688,69457.7656,green
1717876800000,70431.9062,69457.4844,green
1717891200000,70414.6406,69456.6875,green
1717905600000,70401.1172,69456.3672,green
1717920000000,70391.8281,69456.2266,green
1717934400000,70309.2578,69458.5469,green
1717948800000,70281.4297,69461.7188,green
1717963200000,70255.1875,69464.9141,green
1717977600000,70232.5703,69466.4297,green
1717992000000,70194.5547,69466.2422,green
1718006400000,70165.2266,69465.9453,green
1718020800000,70134.7969,69474.1172,green
1718035200000,70095.5391,69478.75,green
1718049600000,70061.6406,69479.2422,green
1718064000000,69792.4688,69437.5312,green
1718078400000,69503.6562,69372.1172,green
1718092800000,69202.8594,69291.0625,red
1718107200000,68839.0156,69179.0547,red
1718121600000,68714.7812,69135.3359,red
1718136000000,68664.3359,69116.3125,red
1718150400000,68606.9297,69094.8828,red
1718164800000,68572.4062,69081.7266,red
1718179200000,68516.5625,69057.7578,red
1718193600000,68662.8359,69066.0391,red
1718208000000,68577.6328,69011.8906,red
1718222400000,68558.1094,68999.6094,red
1718236800000,68497.375,68971.5156,red
1718251200000,68463.2969,68955.6328,red
1718265600000,68427.0469,68938.4688,red
1718280000000,68231.5391,68852.7969,red
1718294400000,68134.7031,68811.0156,red
1718308800000,68106.375,68798.5078,red
1718323200000,68066.8594,68781.5234,red
1718337600000,68031.6406,68765.6953,red
1718352000000,67987.5391,68745.5469,red
1718366400000,67896.6016,68707.1641,red
1718380800000,67483.7656,68542.6172,red
1718395200000,67386.5312,68494.0469,red
1718409600000,67359.1875,68479.7578,red
1718424000000,67332.5234,68466.2109,red
1718438400000,67318.4297,68459.125,red
1718452800000,67292.4531,68445.8984,red
1718467200000,67275.4062,68437.9844,red
1718481600000,67242.4766,68423.6328,red
1718496000000,67231.1562,68418.7578,red
1718510400000,67215.5312,68412.1172,red
1718524800000,67175.2344,68392.1719,red
1718539200000,67151.6641,68377.9766,red
1718553600000,67138.7188,68370.7969,red
1718568000000,67105.6797,68349.6797,red
1718582400000,67054.4766,68324.4219,red
1718596800000,66987.6328,68294.4531,red
1718611200000,66845.5234,68235.6953,red
1718625600000,66642.6094,68154.0469,red
1718640000000,66575.5,68056.1328,red
1718654400000,66565.7344,68028.875,red
1718668800000,66317.875,67867.5,red
1718683200000,66273.75,67830.3516,red
1718697600000,66217.3047,67788.7969,red
1718712000000,65921.6094,67606.2266,red
1718726400000,65809.5938,67535.9297,red
1718740800000,65742.6172,67480.9844,red
1718755200000,65707.8516,67437.25,red
1718769600000,65690.8594,67408.2578,red
1718784000000,65667.9375,67379.1172,red
1718798400000,65617.4062,67331.4766,red
1718812800000,65591.2422,67305.8203,red
1718827200000,65572.4922,67289.0078,red
1718841600000,65555.7344,67268.3594,red
1718856000000,65561.5469,67235.5938,red
1718870400000,65620.0938,67202.5234,red
1718884800000,65563.0547,67119.5703,red
1718899200000,65521.4648,67081,red
1718913600000,65508.75,67068.5859,red
1718928000000,65465.5352,67038.7109,red
1718942400000,65361.3438,66975.6797,red
1718956800000,65129.7891,66845.4453,red
1718971200000,64965.1758,66737.5078,red
1718985600000,64927.0781,66708.1484,red
1719000000000,64905.6992,66689.5859,red
1719014400000,64890.1172,66675.7031,red
1719028800000,64879.2969,66663.25,red
1719043200000,64870.8672,66654.9688,red
1719057600000,64866.0742,66650.5625,red
1719072000000,64862.7969,66647.7656,red
1719086400000,64857.543,66643.5312,red
1719100800000,64846.4102,66633.1797,red
1719115200000,64842.5352,66629.7656,red
1719129600000,64831.9297,66621.5156,red
1719144000000,64811.9805,66609.0078,red
1719158400000,64788.8906,66596.2656,red
1719172800000,64515.7656,66476.1016,red
1719187200000,64258.4844,66360.75,red
1719201600000,63983.0039,66230.5859,red
1719216000000,63180.207,65798.0547,red
1719230400000,62890.0625,65609.7109,red
1719244800000,62101.6133,65112.0156,red
