ts_ms,bb_middle,bb_upper_band,bb_lower_band
1615046400000,48253.9297,49672.4492,46835.4062
1615060800000,48213.8945,49517.1094,46910.6758
1615075200000,48327.6797,49805.4297,46849.9258
1615089600000,48453.5352,50207.1641,46699.9062
1615104000000,48701,50697.707,46704.293
1615118400000,48930.4297,51015.6211,46845.2383
1615132800000,49138.7148,51197.3359,47080.0898
1615147200000,49358.2852,51502.3828,47214.1875
1615161600000,49450.4297,51697.7812,47203.0742
1615176000000,49521.5703,51744.0312,47299.1094
1615190400000,49659.0352,51888.2773,47429.7969
1615204800000,49823.1797,52130.1133,47516.2422
1615219200000,50054.4297,52306.5625,47802.2969
1615233600000,50432.4297,52427.9648,48436.8906
1615248000000,50832.4648,53250.5859,48414.3438
1615262400000,51163.7148,53717.3047,48610.1211
1615276800000,51502.25,54373.9609,48630.5391
1615291200000,51787.4648,54854.5977,48720.332
1615305600000,52031.9297,55276.1719,48787.6875
1615320000000,52342.5703,55811.0703,48874.0742
1615334400000,52566.3555,55913.6445,49219.0703
1615348800000,52803.7148,56141.4766,49465.9531
1615363200000,53111.9648,56399.2578,49824.6719
1615377600000,53591,56753.6797,50428.3203
1615392000000,54034.6797,57125.2188,50944.1367
1615406400000,54369.9297,57141.5586,51598.2969
1615420800000,54697.1445,57049.5898,52344.6953
1615435200000,54868.6797,56890.75,52846.6055
1615449600000,55035.9648,57134.1016,52937.8281
1615464000000,55231.3203,57255.4727,53207.168
1615478400000,55416.5703,57552.168,53280.9766
1615492800000,55678.5703,58018.5547,53338.5898
1615507200000,55892,58195.6602,53588.3398
1615521600000,56013.6055,58288.7852,53738.4297
1615536000000,56226.3203,58057.4727,54395.1719
1615550400000,56421.8203,57954.1836,54889.4609
1615564800000,56563.2852,57888.8164,55237.7539
1615579200000,56614.8555,57981.2969,55248.418
1615593600000,56608.7148,57972.6953,55244.7344
1615608000000,56719,58070.0273,55367.9727
1615622400000,57008.6055,59136.7344,54880.4805
1615636800000,57352.9297,59582.1914,55123.668
1615651200000,57681.6797,60505.082,54858.2734
1615665600000,58028.8945,61256.7969,54800.9883
1615680000000,58348.8203,61945.793,54751.8477
1615694400000,58533.7148,62266.0977,54801.332
1615708800000,58766.0352,62537.2773,54994.7969
1615723200000,58979.3555,62586.5078,55372.207
1615737600000,59223.6797,62591.582,55855.7734
1615752000000,59362.25,62513.6953,56210.8047
1615766400000,59618.6797,62521.0703,56716.2852
1615780800000,59666.9648,62426.9258,56907.0039
1615795200000,59623.9297,62579.1406,56668.7148
1615809600000,59531.2852,62822.3047,56240.2656
1615824000000,59288.25,62876.8672,55699.6328
1615838400000,58997.6445,63021.8047,54973.4805
1615852800000,58522.1055,63048.418,53995.7969
1615867200000,58100.25,62662.6445,53537.8555
1615881600000,57677.8945,62025.293,53330.4922
1615896000000,57353.2852,61511.8086,53194.7656
1615910400000,57020.7148,60874.4023,53167.0273
1615924800000,56833.0703,60400.3008,53265.8438
1615939200000,56516.3203,59682.3516,53350.293
1615953600000,56288.1055,59154.4219,53421.793
1615968000000,55878.3945,57602.8867,54153.8984
1615982400000,55670.8945,57037.8438,54303.9414
1615996800000,55800.4648,57586.375,54014.5547
1616011200000,56007.6445,58439.9805,53575.3047
1616025600000,56158.5703,58966.2461,53350.8945
1616040000000,56355.8945,59381.8125,53329.9727
1616054400000,56637.5352,59579.3711,53695.7031
1616068800000,56953.5703,60173.4766,53733.6641
1616083200000,57081.5352,60200.9492,53962.125
1616097600000,57208.8203,60263.5547,54154.0898
1616112000000,57352.9648,60312.8125,54393.1172
1616126400000,57407.9297,60370.2852,54445.5703
1616140800000,57645.9648,60497.8828,54794.043
1616155200000,57879.1445,60619.2109,55139.0781
1616169600000,58171.75,60359.5,55984
1616184000000,58390.4648,59695.4844,57085.4453
1616198400000,58430.1055,59708.6367,57151.5781
1616212800000,58394.3203,59634.5703,57154.0703
1616227200000,58434.4648,59754.3828,57114.5469
1616241600000,58495.6055,59889.0664,57102.1445
1616256000000,58574.3555,60025.7852,57122.9258
1616270400000,58462.4297,59790.2656,57134.5898
1616284800000,58502.3555,59715.5625,57289.1523
1616299200000,58460.0703,59822.1367,57098.0078
1616313600000,58350.75,60099.5586,56601.9414
1616328000000,58310.25,60132.9922,56487.5078
1616342400000,58218.8945,60051.25,56386.5391
1616356800000,58102.5,59913.375,56291.625
1616371200000,58011.7148,59778.25,56245.1797
1616385600000,57984.5703,59759.5781,56209.5664
1616400000000,57935.8945,59692.0391,56179.75
1616414400000,57834.1797,59613.0039,56055.3516
1616428800000,57560.8203,59504.4375,55617.207
1616443200000,57186.1445,59607.207,54765.0781
1616457600000,56852.3945,59277.5977,54427.1875
1616472000000,56570.8555,59245.1094,53896.6055
1616486400000,56311.5,59139.1172,53483.8828
1616500800000,56182.6797,59027.8906,53337.4688
1616515200000,56096,58999.3047,53192.6953
1616529600000,55894.25,58845.8984,52942.6016
1616544000000,55666.1055,58555.3164,52776.8984
1616558400000,55529.0352,58247.5469,52810.5273
1616572800000,55455.8945,57992.2812,52919.5039
1616587200000,55359.9297,57642.9844,53076.8711
1616601600000,55146.3945,56998.7734,53294.0156
1616616000000,54798.3203,56886.9453,52709.6992
1616630400000,54557.1055,57012.1328,52102.082
1616644800000,54426,57154.9336,51697.0664
1616659200000,54245.5,57208.7734,51282.2266
1616673600000,54015.7148,57429.3008,50602.125
1616688000000,53869.8203,57408.4844,50331.1602
1616702400000,53590.2852,57264.832,49915.7383
1616716800000,53402.1445,57027.6641,49776.6211
1616731200000,53344,56929.0469,49758.9531
1616745600000,53227.8555,56775.8984,49679.8125
1616760000000,53070.3945,56387.2969,49753.4922
1616774400000,52868.8203,55588.5859,50149.0586
1616788800000,52782.1445,55103.8125,50460.4766
1616803200000,52783.9297,55111.8359,50456.0234
1616817600000,52984.2852,55548.0781,50420.4922
1616832000000,53153.1055,55779.2383,50526.9766
1616846400000,53353.1055,56088.7227,50617.4922
1616860800000,53620.2148,56556.1172,50684.3125
1616875200000,53970.6797,56718.0352,51223.3242
1616889600000,54249.5,57004.2188,51494.7812
1616904000000,54596.0703,56994.7422,52197.4023
1616918400000,54840.5,56985.1094,52695.8906
1616932800000,55040.9648,57206.418,52875.5078
1616947200000,55219.0352,56975.2852,53462.7852
1616961600000,55396.4297,56812.9727,53979.8828
1616976000000,55510.4648,56615.4258,54405.5
1616990400000,55571.3203,56675.8672,54466.7773
1617004800000,55788.75,57332.0898,54245.4102
1617019200000,55984.1055,57757.2109,54211
